"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15499.4","","","","1"
"1999-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15486.6","","","","1"
"1999-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15497.7","","","","1"
"1999-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15592.5","","","","1"
"1999-05","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15591.5","","","","1"
"1999-06","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15553.3","","","","1"
"1999-07","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15610.2","","","","1"
"1999-08","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15610.6","","","","1"
"1999-09","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15645.9","","","","1"
"1999-10","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15640.3","","","","1"
"1999-11","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15633.5","","","","1"
"1999-12","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15671.1","","","","1"
"2000-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15720.8","","","","1"
"2000-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15753.3","","","","1"
"2000-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15779.8","","","","1"
"2000-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15787.2","","","","1"
"2000-05","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15783.8","","","","1"
"2000-06","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15807.8","","","","1"
"2000-07","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15818.5","","","","1"
"2000-08","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15883.5","","","","1"
"2000-09","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15916.3","","","","1"
"2000-10","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15955.7","","","","1"
"2000-11","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15982.1","","","","1"
"2000-12","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16003.2","","","","1"
"2001-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","15994.5","","","","1"
"2001-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16004.4","","","","1"
"2001-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16033.2","","","","1"
"2001-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16066.9","","","","1"
"2001-05","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16076.9","","","","1"
"2001-06","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16085.1","","","","1"
"2001-07","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16083.9","","","","1"
"2001-08","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16112.4","","","","1"
"2001-09","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16131.5","","","","1"
"2001-10","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16159.8","","","","1"
"2001-11","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16199.7","","","","1"
"2001-12","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16276.1","","","","1"
"2002-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16327.4","","","","1"
"2002-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16338.5","","","","1"
"2002-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16412.2","","","","1"
"2002-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16432.5","","","","1"
"2002-05","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16503.6","","","","1"
"2002-06","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16543.3","","","","1"
"2002-07","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16592.8","","","","1"
"2002-08","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16641.8","","","","1"
"2002-09","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16665.1","","","","1"
"2002-10","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16686.5","","","","1"
"2002-11","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16723.4","","","","1"
"2002-12","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16792.7","","","","1"
"2003-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16797.0","","","","1"
"2003-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16859.0","","","","1"
"2003-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16852.4","","","","1"
"2003-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16876.8","","","","1"
"2003-05","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16899.5","","","","1"
"2003-06","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16912.6","","","","1"
"2003-07","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16954.4","","","","1"
"2003-08","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","16967.3","","","","1"
"2003-09","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17010.1","","","","1"
"2003-10","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17019.1","","","","1"
"2003-11","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17045.5","","","","1"
"2003-12","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17074.4","","","","1"
"2004-01","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17069.9","","","","1"
"2004-02","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17075.4","","","","1"
"2004-03","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17087.2","","","","1"
"2004-04","Canada","2021A000011124","Labour force","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062810","1.2.1.1.1.1","17113.6","","","","1"
